0 -0.537873 -0.057997 1.15438 -0.2335 -0.8198 0.5228 0.058285 0.430133 -0.189223 -0.489097 -0.851457 0.972354 -0.196551 0.126075
1 -1.05209 -0.0646 0.954513 -0.3418 -0.6257 0.7012 0.082613 0.493339 -0.263757 -0.652278 -0.71061 0.936154 -0.292114 0.195667
2 -1.15573 -0.217847 0.459469 -0.2767 -0.9377 0.2098 0.152906 0.501317 -0.0477281 -0.204675 -0.977666 0.960288 -0.26168 0.0968051
3 -1.17643 1.28123 0.64638 -0.424 0.8907 0.1639 0.206316 0.621814 -0.641316 -0.167498 -0.748771 -0.551915 -0.397607 0.733006
4 -1.01978 1.17495 1.10596 -0.3392 0.8184 0.4639 0.15563 0.597671 -0.697399 0.112185 -0.707848 -0.535041 -0.573441 0.6204
5 -0.610285 1.14795 1.32788 -0.4606 0.7729 0.4365 0.099783 0.612345 -0.69943 -0.0132597 -0.714578 -0.466337 -0.629138 0.621865
6 0.808457 1.34641 0.902078 0.3785 0.8849 0.2715 0.854473 0.650704 0.848884 -0.214936 -0.482906 -0.256252 0.382023 -0.887915
7 0.444005 1.03271 1.51382 0.4712 0.5796 0.6648 0.794976 0.75103 0.851439 -0.102183 -0.514403 -0.00781513 0.756469 -0.653983
8 0.936321 0.677546 1.42649 0.3206 0.1589 0.9338 0.870663 0.825108 0.947214 -0.0557786 -0.315713 0.305178 0.915935 -0.260635
9 -0.610285 1.14795 1.32788 -0.4606 0.7729 0.4365 0.944083 0.305364 0.704672 0.019394 0.709268 0.813791 0.564037 -0.140022
10 -1.01978 1.17495 1.10596 -0.3392 0.8184 0.4639 0.905653 0.317398 0.708709 -0.101966 0.698093 0.8635 0.466517 -0.19165
11 -1.28159 0.883991 1.21808 -0.6468 0.2888 0.7058 0.916733 0.395483 0.697072 -0.151506 0.700811 0.490836 0.86601 0.0954284
12 -1.71944 0.916506 -0.699776 -0.9007 0.3719 -0.2243 0.336809 0.917995 0.283575 0.112239 -0.952359 -0.261525 -0.876755 -0.403616
13 -1.35602 1.24504 -0.716849 -0.4584 0.8627 -0.2136 0.369246 0.999158 0.578216 0.106975 -0.808841 -0.657565 -0.4909 -0.571511
14 -0.681862 1.18046 -1.48157 -0.301 0.8199 -0.4868 0.489191 1 0.696106 -0.159968 -0.699891 -0.539445 -0.567464 -0.622079
15 -0.321458 -0.060305 -0.702046 0.0107 -0.8069 -0.5905 0.512673 0.68941 0.955993 -0.164885 0.242672 -0.227983 -0.577069 0.784229
16 -0.692441 -0.114299 -0.835835 0.23 -0.6944 -0.6818 0.481603 0.676941 0.961125 0.0521038 0.271154 -0.150234 -0.71756 0.680101
17 -1.06328 0.074521 -1.01561 -0.2312 -0.595 -0.7697 0.447322 0.723753 0.972227 -0.111726 -0.205652 0.0932417 -0.801088 0.59124
18 -0.359688 -0.219676 -0.596748 0.0168 -0.8465 -0.5321 0.276846 0.416471 0.13777 0.529055 -0.837329 0.99981 0.0195039 0.000538072
19 -0.476225 -0.274043 -0.03739 -0.0403 -0.9986 -0.0329 0.215363 0.421461 0.118258 0.0279335 -0.99259 0.999007 -0.0408988 0.0176961
20 -1.09463 -0.254018 -0.118459 -0.1221 -0.9916 -0.0412 0.223692 0.49759 0.12429 0.0259174 -0.991907 0.992476 -0.122367 0.00413877
21 0.548058 -0.284113 -0.657622 -0.0122 -0.9719 -0.235 0.288525 0.304379 0.173518 0.229396 -0.957741 0.999926 -0.0117694 -0.00323475
22 0.480423 -0.312115 -0.11106 0.1223 -0.9924 0.015 0.226456 0.305261 0.0822772 -0.00492395 -0.996597 0.990349 0.121028 -0.06753
23 -0.015789 -0.312706 -0.060242 -0.071 -0.993 -0.094 0.220811 0.364157 0.121158 0.0849567 -0.988991 0.994265 -0.0780176 0.0731499
24 0.383454 -0.298149 0.53317 0.1222 -0.9814 0.1481 0.149628 0.311253 -0.000588351 -0.149289 -0.988793 0.991283 0.11328 -0.0672675
25 0.243586 -0.141476 1.19107 0.0805 -0.8493 0.5216 0.060049 0.331018 -0.00588896 -0.52369 -0.851888 0.996753 0.0673124 -0.0441947
26 -0.154563 -0.1145 1.22899 -0.0862 -0.8494 0.5206 0.053708 0.37999 -0.166649 -0.502903 -0.848126 0.996277 -0.0740398 0.0441595
27 -0.19801 1.36038 0.630818 -0.0467 0.9964 0.0705 0.115533 0.700054 -0.71824 0.0155577 -0.695621 -0.652876 -0.0838641 0.752808
28 -0.344848 1.15238 1.73 -0.2177 0.4944 0.8415 0.042023 0.597502 -0.86674 0.298457 -0.399606 -0.660112 -0.709664 0.246227
29 -0.065279 1.10293 1.79604 -0.0864 0.1465 0.9854 0.011393 0.616616 -0.970605 0.210622 -0.116468 -0.939629 -0.340724 -0.0316905
30 0.801564 1.33331 -0.716665 0.1783 0.9707 -0.1613 0.133867 0.905328 -0.73751 0.0233163 -0.674934 -0.658484 0.239512 0.713465
31 0.062998 1.2763 -0.994314 0.0073 0.9872 -0.1591 0.226136 0.872367 -0.757676 -0.0983739 -0.645174 -0.668955 0.123085 0.733041
32 0.046107 1.35157 -0.25373 -0.0273 0.9981 -0.0548 0.165692 0.800604 -0.753492 -0.0565729 -0.655018 -0.664551 0.0228308 0.746894
33 -0.544178 1.29005 -0.889409 -0.0443 0.9915 -0.1219 0.273683 0.812443 -0.75911 -0.112738 -0.641126 -0.666781 0.0615145 0.74271
34 -1.35602 1.24504 -0.716849 -0.4584 0.8627 -0.2136 0.335575 0.732159 -0.629726 -0.484879 -0.606908 -0.593673 -0.118379 0.795951
35 -1.17709 1.30324 0.009798 -0.3447 0.9384 0.0225 0.258354 0.67847 -0.708291 -0.244279 -0.662308 -0.598031 -0.238003 0.765319
36 1.34767 0.189763 0.746821 0.9216 -0.3604 0.1438 0.422948 0.345937 0.377248 0.919013 -0.11445 -0.13561 0.0480854 0.989595
37 1.26746 0.63073 1.00836 0.9593 0.2226 0.1738 0.520455 0.315266 -0.227873 0.973632 0.0107453 -0.181703 0.0153637 0.983233
38 1.15527 0.478039 1.38159 0.6485 -0.0321 0.7605 0.477461 0.273669 0.176844 0.978128 -0.10951 -0.752949 0.119457 0.647146
39 1.32379 0.127379 -0.85606 0.9199 -0.2912 -0.2625 0.422729 0.540793 0.276815 0.956596 -0.0910954 0.266082 -0.0279743 0.963544
40 1.26711 0.600208 -0.689727 0.9854 -0.1624 0.0501 0.529375 0.520895 0.162154 0.986728 0.00862412 -0.0431963 0.0458193 0.998015
41 1.17518 0.692469 0.169032 0.9634 0.2672 -0.0184 0.539575 0.419263 -0.267249 0.963627 -0.000553418 -0.00400851 0.0830286 0.996539
42 1.42354 0.897206 -0.707035 0.9933 0.0353 0.1095 0.744126 0.185515 -0.00184672 -0.94665 0.322259 0.11319 -0.127413 -0.98537
43 1.23195 1.21687 -0.594471 0.6381 0.769 0.0386 0.672331 0.212548 0.690883 -0.593953 0.41219 0.314978 -0.214964 -0.924435
44 0.975431 1.24656 0.047895 0.5967 0.7991 0.0731 0.683844 0.288036 0.685271 -0.554883 0.471709 0.340785 -0.169879 -0.924666
45 -0.706694 0.190636 1.34694 -0.3263 -0.4738 0.818 0.016271 0.463701 -0.339463 -0.748883 -0.569157 0.929144 -0.319913 0.185331
46 -1.04357 0.402928 1.28959 -0.4341 -0.3292 0.8386 0.006598 0.517682 -0.369225 -0.784069 -0.498908 0.887026 -0.318733 0.334058
47 -1.64806 0.452009 0.853586 -0.9136 0.0898 0.3966 0.054401 0.597502 -0.35503 -0.651674 -0.67028 0.292946 -0.53102 0.795111
48 0.667029 0.439932 1.44868 0.1267 -0.0326 0.9914 0.855242 0.87408 0.991774 0.0224823 -0.126008 0.364685 0.930993 -0.0159958
49 0.260077 0.45264 1.36545 -0.1891 -0.1869 0.964 0.818683 0.862527 0.977985 0.0523707 0.201995 -0.031129 0.982369 0.184341
50 -0.13512 0.156677 1.50502 -0.0736 -0.1842 0.9801 0.78606 0.929843 0.993841 0.0680854 0.0874278 0.292085 0.935723 0.197759
51 0.524189 0.69141 1.41045 0.1147 -0.2422 0.9634 0.829103 0.817389 -0.780282 -0.622188 -0.0635692 -0.78438 -0.617192 -0.061825
52 -0.065279 1.10293 1.79604 -0.0864 0.1465 0.9854 0.720806 0.748841 -0.970605 0.210622 -0.116468 -0.939629 -0.340724 -0.0316905
53 -0.344848 1.15238 1.73 -0.2177 0.4944 0.8415 0.693981 0.731774 -0.953342 0.0769824 -0.291913 -0.953251 0.0773583 -0.292109
54 -1.7599 0.319614 -0.724614 -0.899 -0.3404 -0.2756 0.348488 0.774452 0.387264 -0.323979 -0.863171 0.210853 -0.887891 0.408889
55 -1.18573 0.481559 -1.13355 -0.4795 -0.3319 -0.8123 0.431026 0.823249 0.869513 -0.0548691 -0.490853 -0.00323944 -0.925034 0.379871
56 -1.06328 0.074521 -1.01561 -0.2312 -0.595 -0.7697 0.447322 0.723753 0.972227 -0.111726 -0.205652 0.0932417 -0.801088 0.59124
57 -1.64648 0.462612 0.459024 -0.9937 0.1071 0.0343 0.821728 0.505625 0.0346415 0.0013657 0.999399 0.110305 0.987582 0.111872
58 -1.64888 0.429819 -0.064031 -0.9992 0.0001 0.0399 0.758928 0.511854 0.0399003 0.0030748 0.999199 0.00585066 0.989553 0.14405
59 -1.54844 -0.153801 -0.255587 -0.7394 -0.6547 -0.1565 0.747834 0.638881 -0.114892 -0.106295 0.987675 -0.671201 0.734768 0.0980048
60 -1.43432 1.0171 0.746778 -0.8247 0.505 0.2546 0.853441 0.371158 0.251038 -0.0765187 0.964948 0.52121 0.853417 -0.00445815
61 -1.17643 1.28123 0.64638 -0.424 0.8907 0.1639 0.844101 0.299353 0.262268 -0.0524612 0.963568 0.886619 0.445152 -0.12548
62 -1.17709 1.30324 0.009798 -0.3447 0.9384 0.0225 0.766741 0.292817 0.0776436 0.00461535 0.996971 0.933721 0.345283 -0.0945733
63 -0.263198 0.91678 -1.71677 -0.2181 -0.1817 -0.9588 0.554998 0.942537 0.974645 0.00950663 -0.223554 -0.152347 -0.964132 0.217346
64 -0.775458 0.497559 -1.4025 -0.4322 -0.2968 -0.8515 0.491069 0.833696 0.898578 -0.0623371 -0.434363 -0.0198053 -0.940927 0.33803
65 -1.18573 0.481559 -1.13355 -0.4795 -0.3319 -0.8123 0.431026 0.823249 0.869513 -0.0548691 -0.490853 -0.00323944 -0.925034 0.379871
66 0.802037 0.850318 -1.52859 0.4269 0.1494 -0.8918 0.661203 0.928364 0.904304 -0.0729758 0.420605 -0.029059 -0.983488 -0.178623
67 0.556317 0.449266 -1.4965 0.2259 -0.4303 -0.8739 0.642437 0.830035 0.973128 0.0585545 0.222697 -0.23693 -0.894487 0.379153
68 -0.199824 0.33682 -1.53642 -0.117 -0.5871 -0.801 0.565426 0.800031 0.992847 -0.0884775 -0.0801687 0.0721556 -0.809445 0.582746
69 0.468949 -0.142859 -1.02681 -0.0769 -0.8426 -0.5329 0.619708 0.678892 0.762721 0.294482 -0.575793 0.416099 -0.512837 0.750906
70 0.067265 -0.072713 -0.783522 -0.2119 -0.9383 -0.2733 0.560004 0.689679 0.804504 -0.00870287 -0.593884 0.392068 -0.337778 0.855681
71 -0.180515 0.060946 -1.2339 -0.1316 -0.8494 -0.511 0.556413 0.728457 0.873349 0.144511 -0.465165 0.314313 -0.524661 0.791163
72 -0.63092 -0.226328 0.592326 -0.0855 -0.9798 0.1806 0.137636 0.436589 0.00669444 -0.181828 -0.983308 0.995868 -0.0784804 0.0456888
73 -1.15573 -0.217847 0.459469 -0.2767 -0.9377 0.2098 0.152906 0.501317 0.00652529 -0.220145 -0.975445 0.960926 -0.268145 0.0686989
74 -1.09463 -0.254018 -0.118459 -0.1221 -0.9916 -0.0412 0.223692 0.49759 0.0644383 0.0334928 -0.997359 0.992383 -0.12266 0.0114389
75 -0.015789 -0.312706 -0.060242 -0.071 -0.993 -0.094 0.220811 0.364157 0.121158 0.0849567 -0.988991 0.994265 -0.0780176 0.0731499
76 -0.106274 -0.274351 0.595963 -0.0559 -0.9878 0.1455 0.140662 0.370751 0.0249733 -0.147064 -0.988812 0.998197 -0.0520972 0.0298119
77 -0.63092 -0.226328 0.592326 -0.0855 -0.9798 0.1806 0.137636 0.436589 0.00669444 -0.181828 -0.983308 0.995868 -0.0784804 0.0456888
78 -0.154563 -0.1145 1.22899 -0.0862 -0.8494 0.5206 0.053708 0.37999 -0.166649 -0.502903 -0.848126 0.996277 -0.0740398 0.0441595
79 -0.537873 -0.057997 1.15438 -0.2335 -0.8198 0.5228 0.058285 0.430133 -0.189223 -0.489097 -0.851457 0.972354 -0.196551 0.126075
80 -0.63092 -0.226328 0.592326 -0.0855 -0.9798 0.1806 0.137636 0.436589 0.00669444 -0.181828 -0.983308 0.995868 -0.0784804 0.0456888
81 -0.677921 1.3297 0.698183 -0.0936 0.9867 0.1331 0.155028 0.655911 -0.759609 0.0156528 -0.650192 -0.630162 -0.162203 0.759332
82 -0.610285 1.14795 1.32788 -0.4606 0.7729 0.4365 0.099783 0.612345 -0.69943 -0.0132597 -0.714578 -0.466337 -0.629138 0.621865
83 -0.344848 1.15238 1.73 -0.2177 0.4944 0.8415 0.042023 0.597502 -0.86674 0.298457 -0.399606 -0.660112 -0.709664 0.246227
84 0.046107 1.35157 -0.25373 -0.0273 0.9981 -0.0548 0.165692 0.800604 -0.753492 -0.0565729 -0.655018 -0.664551 0.0228308 0.746894
85 -0.603343 1.34358 -0.011276 -0.0434 0.9988 -0.0211 0.206193 0.725698 -0.750941 -0.0465457 -0.658727 -0.661576 -0.0129077 0.749767
86 -0.677921 1.3297 0.698183 -0.0936 0.9867 0.1331 0.155028 0.655911 -0.759609 0.0156528 -0.650192 -0.630162 -0.162203 0.759332
87 -0.603343 1.34358 -0.011276 -0.0434 0.9988 -0.0211 0.206193 0.725698 -0.750941 -0.0465457 -0.658727 -0.661576 -0.0129077 0.749767
88 -1.17709 1.30324 0.009798 -0.3447 0.9384 0.0225 0.258354 0.67847 -0.708291 -0.244279 -0.662308 -0.598031 -0.238003 0.765319
89 -1.17643 1.28123 0.64638 -0.424 0.8907 0.1639 0.206316 0.621814 -0.641316 -0.167498 -0.748771 -0.551915 -0.397607 0.733006
90 1.11593 1.06789 0.980967 0.7524 0.571 0.3283 0.896175 0.717115 0.574972 -0.326182 -0.750342 -0.172811 0.65214 -0.738139
91 0.936321 0.677546 1.42649 0.3206 0.1589 0.9338 0.870663 0.825108 0.947214 -0.0557786 -0.315713 0.305178 0.915935 -0.260635
92 1.15527 0.478039 1.38159 0.6485 -0.0321 0.7605 0.907061 0.866441 0.758885 -0.0508108 -0.64924 0.339914 0.906175 -0.251606
93 1.05091 1.0685 0.197512 0.9405 0.3383 0.0304 0.622627 0.41822 -0.338523 0.940955 0.00246451 -0.0476754 0.0428677 0.997943
94 1.11593 1.06789 0.980967 0.7524 0.571 0.3283 0.617335 0.321574 -0.607367 0.794353 0.0104255 -0.27137 -0.185387 0.944452
95 1.26746 0.63073 1.00836 0.9593 0.2226 0.1738 0.520455 0.315266 -0.227873 0.973632 0.0107453 -0.181703 0.0153637 0.983233
96 0.975431 1.24656 0.047895 0.5967 0.7991 0.0731 0.662917 0.437934 -0.80138 0.588755 0.10563 -0.107989 -0.0102965 0.994099
97 0.808457 1.34641 0.902078 0.3785 0.8849 0.2715 0.672331 0.338936 -0.884962 0.43192 -0.174034 -0.393721 -0.111547 0.912437
98 1.11593 1.06789 0.980967 0.7524 0.571 0.3283 0.617335 0.321574 -0.607367 0.794353 0.0104255 -0.27137 -0.185387 0.944452
99 -0.944509 0.743625 1.39234 -0.3646 -0.0202 0.9309 0.94924 0.412295 0.91864 -0.171167 0.356093 -0.131838 0.990814 -0.0301159
100 -1.28159 0.883991 1.21808 -0.6468 0.2888 0.7058 0.916733 0.395483 0.697072 -0.151506 0.700811 0.490836 0.86601 0.0954284
101 -1.64806 0.452009 0.853586 -0.9136 0.0898 0.3966 0.869574 0.509078 0.39011 -0.0816358 0.917142 0.129477 0.98879 0.0743667
102 0.260077 0.45264 1.36545 -0.1891 -0.1869 0.964 0.791582 0.133782 -0.325606 -0.91424 -0.241135 0.980901 -0.0814746 0.176619
103 -0.06687 0.65206 1.60219 -0.0063 -0.5229 0.8524 0.744126 0.178785 -0.0670838 -0.85027 -0.522054 0.999806 -0.0191809 -0.00438975
104 -0.944509 0.743625 1.39234 -0.3646 -0.0202 0.9309 0.752056 0.292817 -0.51875 -0.82582 -0.221179 0.928741 -0.0799956 0.361997
105 -0.344848 1.15238 1.73 -0.2177 0.4944 0.8415 0.999879 0.293242 0.752564 -0.463957 0.467323 0.714339 0.668238 -0.20779
